,fit_time,score_time,estimator,test_f1,train_f1,test_accuracy,train_accuracy,test_roc_auc,train_roc_auc,test_precision,train_precision,test_recall,train_recall
0,37.31758213043213,0.5615530014038086,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5462480559875583,0.6046423812301445,0.53318,0.5546502464818687,0.5456211232755902,0.5881976605769575,0.5395560505395752,0.5504639111838058,0.5531081453486083,0.6706499575659381
1,40.62465286254883,0.5717284679412842,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5519831865134374,0.5946650710969753,0.49905,0.5505923259363058,0.49769588625719474,0.581493549047297,0.4987313541380481,0.5482585082303149,0.6179662781849493,0.6496541216753723
2,46.86437511444092,0.5854461193084717,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5374704078860558,0.5919350815417139,0.52328,0.549645500342061,0.5336495574554304,0.5796191586256074,0.525349467974129,0.5479255970371371,0.5501638693018175,0.6436316976072347
3,47.89392375946045,0.5828354358673096,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.42730095002450924,0.5916541831548588,0.5093,0.5474998575465152,0.5177622457980335,0.576061135706894,0.526352109031312,0.5451635469737678,0.3596251694399151,0.6468133441575082
4,55.58434772491455,0.5806350708007812,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.513901991215524,0.5824290106065038,0.52079,0.5473676560185314,0.531881330639299,0.5747385940902664,0.5240065368941478,0.5466935187987242,0.5041797699136181,0.6231630553571319
5,58.68940591812134,0.5805099010467529,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.548024233655846,0.586554506415309,0.50016,0.5463802918387911,0.5008536487729026,0.5728455326497225,0.4976188912243826,0.5449776224082227,0.6097919265907353,0.634999228118578
6,60.8861620426178,0.5371100902557373,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5299359375752613,0.5842780297578611,0.51205,0.5439173896390183,0.5203515927627885,0.5695720826197261,0.5043827477444436,0.5426326004933972,0.5582164674365271,0.6328471563871381
7,64.49180722236633,0.5524246692657471,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.28323529411764703,0.582199250359699,0.5126,0.5422035783232039,0.5258355372694649,0.5666658447556436,0.5433923936350299,0.5407292895741147,0.19153506503838658,0.6305584470529266
8,67.2346727848053,0.6360893249511719,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.23331560339163357,0.5747170203570275,0.50992,0.5409384352640767,0.5272650930833891,0.5643374605095531,0.5359735499173435,0.5400547402102007,0.14911315963126637,0.6141339170045693
9,72.84789419174194,0.550607442855835,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.05,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0500000007, max_delta_step=0,
                               max_depth=5, min_child_weight=5, missing=nan,
                               monotone_constraints='()', n_estimators=100,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=0.1, reg_lambda=0.1,
                               scale_pos_weight=1, subsample=1,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.6092575967130112,0.5764490360274237,0.51689,0.5394932005183531,0.5331480128234443,0.5626436895251484,0.5101241992063169,0.5381568791930242,0.7562141107497089,0.6206079372406283
