,fit_time,score_time,estimator,test_f1,train_f1,test_accuracy,train_accuracy,test_roc_auc,train_roc_auc,test_precision,train_precision,test_recall,train_recall
0,46.84994101524353,0.6895763874053955,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5196143177915731,0.6329718196101438,0.52719,0.5910371043641395,0.5398930569495208,0.6450543691160829,0.5369689842716449,0.5814776328490824,0.5033463249478367,0.6944725501217913
1,49.560619592666626,0.8161323070526123,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5709970570720887,0.6228112542905533,0.50291,0.5872674083827609,0.5059544145555078,0.6389111353015705,0.5017366114085511,0.5807013871971618,0.6624414273699387,0.6715058552330091
2,55.32330083847046,0.686793327331543,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5485307886548701,0.6188966773328433,0.52263,0.5828007302180777,0.5337487517780722,0.6320952401946859,0.5235413056036973,0.576884318798098,0.5760254245704638,0.66750888929338
3,58.93201684951782,0.6913650035858154,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.43411084414912576,0.6161102365455586,0.50775,0.5792519013350406,0.5142737901907943,0.6257611578640017,0.5232513025163508,0.5730374950933822,0.37092116378209533,0.6661844287299176
4,66.2358968257904,0.6996216773986816,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5079005158061386,0.6060830731876516,0.51821,0.5785296109703937,0.5286114336399999,0.6231565255540007,0.5216415248725427,0.575510926666996,0.49486485410612635,0.6400855358353023
5,69.45983028411865,0.6982264518737793,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.553985241830299,0.6103281771895243,0.50074,0.5787664744231978,0.4993513989070352,0.6229254125691527,0.49813636655741916,0.5744424254088547,0.6239385036422909,0.6509962935528781
6,75.9855272769928,0.7042243480682373,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.5329004702119305,0.6069530411435183,0.51225,0.5745688281285574,0.5224248504735184,0.6165144427714194,0.5045151229419018,0.5703297035481674,0.5646703062529174,0.648602621415321
7,78.71466517448425,0.6893646717071533,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.33437092903668153,0.6045595219286425,0.51459,0.5727400757638518,0.5259501026110921,0.6141147638854261,0.5383494502583124,0.5683822621919852,0.24249174589283584,0.6456551650552169
8,90.47507953643799,0.6838231086730957,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.2788950342133902,0.5951390307368495,0.51629,0.5692594421072275,0.5310566966062369,0.6088003496242302,0.5479789103690685,0.5665046389246994,0.18704633166030116,0.6268222187925301
9,88.08214664459229,0.6946749687194824,"Pipeline(steps=[('scaler', StandardScaler()), ('reduce_dim', 'passthrough'),
                ('clf',
                 XGBClassifier(base_score=0.5, booster='gbtree',
                               colsample_bylevel=1, colsample_bynode=1,
                               colsample_bytree=0.6, eta=0.03,
                               eval_metric='logloss', gamma=0.5, gpu_id=-1,
                               importance_type='gain',
                               interaction_constraints='',
                               learning_rate=0.0299999993, max_delta_step=0,
                               max_depth=8, min_child_weight=10, missing=nan,
                               monotone_constraints='()', n_estimators=85,
                               n_jobs=4, nthread=-1, num_parallel_tree=1,
                               random_state=0, reg_alpha=1, reg_lambda=1,
                               scale_pos_weight=1, subsample=0.8,
                               tree_method='hist', use_label_encoder=False,
                               validate_parameters=1, verbosity=None))])",0.6036239439741875,0.5913737671427854,0.51721,0.5645699832494318,0.5284447998193944,0.601729304341684,0.5106049031182721,0.5619948799248896,0.7380837650082319,0.6239937099278453
